dominant_dictionary_topic,ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
financial_risk,VTS,2023Q4,1,0,0,130,0.007692308,0
financial_risk,WLL,2004Q1,3,1,3,19,0.157894737,0.473684211
financial_risk,WLL,2015Q1,5,-0.6,-3,73,0.068493151,-0.205479452
financial_risk,WLL,2015Q4,1,-2,-2,74,0.013513514,-0.027027027
financial_risk,WLL,2016Q1,1,-2,-2,88,0.011363636,-0.022727273
financial_risk,WLL,2017Q2,2,0,0,98,0.020408163,0
financial_risk,WLL,2018Q1,1,1,1,94,0.010638298,0.010638298
financial_risk,WLL,2019Q1,3,1,3,140,0.021428571,0.064285714
financial_risk,WLL,2019Q3,1,2,2,157,0.006369427,0.012738854
financial_risk,WLL,2020Q1,4,-1.75,-7,213,0.018779343,-0.131455399
financial_risk,WLL,2020Q2,8,-1.25,-10,190,0.042105263,-0.421052632
financial_risk,WLL,2020Q3,4,-0.75,-3,144,0.027777778,-0.083333333
financial_risk,WLL,2020Q4,1,-1,-1,180,0.005555556,-0.005555556
financial_risk,WLL,2021Q1,1,0,0,215,0.004651163,0
financial_risk,WLL,2025Q1,1,1,1,9,0.111111111,0.111111111
financial_risk,XOG,2021Q2,1,0,0,193,0.005181347,0
geopolitical_risk,APA,1999Q1,1,0,0,18,0.055555556,0
geopolitical_risk,APA,2003Q2,1,0,0,10,0.1,0
geopolitical_risk,APA,2006Q2,1,0,0,16,0.0625,0
geopolitical_risk,APA,2012Q3,1,-1,-1,54,0.018518519,-0.018518519
geopolitical_risk,APA,2017Q4,1,0,0,125,0.008,0
geopolitical_risk,APA,2018Q4,1,0,0,143,0.006993007,0
geopolitical_risk,APA,2019Q2,1,0,0,154,0.006493506,0
geopolitical_risk,APA,2021Q1,1,0,0,215,0.004651163,0
geopolitical_risk,APA,2021Q4,1,1,1,164,0.006097561,0.006097561
geopolitical_risk,APA,2022Q3,1,0,0,103,0.009708738,0
geopolitical_risk,APA,2022Q4,2,0,0,153,0.013071895,0
geopolitical_risk,APA,2023Q2,1,0,0,212,0.004716981,0
geopolitical_risk,APA,2023Q3,1,0,0,137,0.00729927,0
geopolitical_risk,APA,2025Q1,1,-1,-1,9,0.111111111,-0.111111111
geopolitical_risk,AR,2017Q3,1,0,0,112,0.008928571,0
geopolitical_risk,AR,2018Q2,1,0,0,130,0.007692308,0
geopolitical_risk,AR,2019Q2,1,0,0,154,0.006493506,0
geopolitical_risk,AR,2019Q3,2,0,0,157,0.012738854,0
geopolitical_risk,AR,2021Q3,2,0,0,216,0.009259259,0
geopolitical_risk,AR,2024Q2,1,0,0,102,0.009803922,0
geopolitical_risk,BRN,2015Q3,1,0,0,95,0.010526316,0
geopolitical_risk,BRN,2017Q3,1,0,0,112,0.008928571,0
geopolitical_risk,BRN,2020Q1,1,0,0,213,0.004694836,0
geopolitical_risk,BSM,2020Q4,1,0,0,180,0.005555556,0
geopolitical_risk,CPE,2021Q1,1,0,0,215,0.004651163,0
geopolitical_risk,CRC,2005Q2,1,0,0,18,0.055555556,0
geopolitical_risk,CRC,2007Q3,1,0,0,12,0.083333333,0
geopolitical_risk,CRC,2018Q4,1,0,0,143,0.006993007,0
geopolitical_risk,CRC,2021Q1,1,0,0,215,0.004651163,0
geopolitical_risk,CRC,2023Q4,1,0,0,130,0.007692308,0
geopolitical_risk,CRK,2020Q1,1,0,0,213,0.004694836,0
geopolitical_risk,DCP,2012Q1,1,0,0,48,0.020833333,0
geopolitical_risk,EQT,2005Q1,1,0,0,17,0.058823529,0
geopolitical_risk,EQT,2012Q1,1,0,0,48,0.020833333,0
geopolitical_risk,EQT,2014Q4,1,0,0,81,0.012345679,0
geopolitical_risk,EQT,2015Q2,1,0,0,59,0.016949153,0
geopolitical_risk,EQT,2017Q3,1,0,0,112,0.008928571,0
geopolitical_risk,EQT,2018Q2,2,0,0,130,0.015384615,0
geopolitical_risk,EQT,2018Q3,1,0,0,126,0.007936508,0
geopolitical_risk,EQT,2019Q2,2,0,0,154,0.012987013,0
geopolitical_risk,EQT,2020Q2,1,0,0,190,0.005263158,0
geopolitical_risk,EQT,2020Q3,1,0,0,144,0.006944444,0
geopolitical_risk,EQT,2021Q2,1,0,0,193,0.005181347,0
geopolitical_risk,EQT,2021Q3,1,0,0,216,0.00462963,0
geopolitical_risk,EQT,2022Q2,2,0,0,131,0.015267176,0
geopolitical_risk,EQT,2022Q4,2,0,0,153,0.013071895,0
geopolitical_risk,EQT,2023Q2,2,0,0,212,0.009433962,0
geopolitical_risk,EQT,2023Q4,1,0,0,130,0.007692308,0
geopolitical_risk,EQT,2024Q2,2,0,0,102,0.019607843,0
geopolitical_risk,EXE,2001Q1,1,0,0,22,0.045454545,0
geopolitical_risk,FANG,2018Q1,1,1,1,94,0.010638298,0.010638298
geopolitical_risk,FANG,2018Q4,1,0,0,143,0.006993007,0
geopolitical_risk,FANG,2020Q2,1,0,0,190,0.005263158,0
geopolitical_risk,FANG,2021Q3,2,0.5,1,216,0.009259259,0.009259259
geopolitical_risk,FANG,2022Q2,1,0,0,131,0.007633588,0
geopolitical_risk,FANG,2024Q1,1,0,0,128,0.0078125,0
geopolitical_risk,HAL,2019Q1,1,-1,-1,140,0.007142857,-0.007142857
geopolitical_risk,HAL,2019Q4,2,0,0,172,0.011627907,0
geopolitical_risk,HAL,2022Q1,2,-1.5,-3,150,0.013333333,-0.04
geopolitical_risk,HAL,2023Q1,1,-1,-1,151,0.006622517,-0.006622517
geopolitical_risk,HP,2002Q1,1,0,0,32,0.03125,0
geopolitical_risk,HP,2004Q3,1,0,0,14,0.071428571,0
geopolitical_risk,HP,2005Q2,1,0,0,18,0.055555556,0
geopolitical_risk,HP,2006Q3,1,0,0,18,0.055555556,0
geopolitical_risk,HP,2010Q3,2,0,0,92,0.02173913,0
geopolitical_risk,HP,2010Q4,1,0,0,41,0.024390244,0
geopolitical_risk,HP,2012Q4,1,0,0,45,0.022222222,0
geopolitical_risk,HP,2013Q3,1,0,0,55,0.018181818,0
geopolitical_risk,HP,2015Q1,1,0,0,73,0.01369863,0
geopolitical_risk,HP,2015Q3,3,-0.333333333,-1,95,0.031578947,-0.031578947
geopolitical_risk,HP,2018Q2,1,2,2,130,0.007692308,0.015384615
geopolitical_risk,HP,2019Q1,1,0,0,140,0.007142857,0
geopolitical_risk,HP,2019Q2,1,-2,-2,154,0.006493506,-0.012987013
geopolitical_risk,HP,2019Q3,1,0,0,157,0.006369427,0
geopolitical_risk,HP,2019Q4,3,0,0,172,0.01744186,0
geopolitical_risk,HP,2020Q1,2,0,0,213,0.009389671,0
geopolitical_risk,HP,2020Q2,2,-0.5,-1,190,0.010526316,-0.010526316
geopolitical_risk,HP,2020Q3,1,0,0,144,0.006944444,0
geopolitical_risk,HP,2020Q4,2,0,0,180,0.011111111,0
geopolitical_risk,HP,2021Q2,4,-0.25,-1,193,0.020725389,-0.020725389
geopolitical_risk,HP,2021Q3,2,0,0,216,0.009259259,0
geopolitical_risk,HP,2022Q1,2,0,0,150,0.013333333,0
geopolitical_risk,HP,2022Q4,1,0,0,153,0.006535948,0
geopolitical_risk,HP,2023Q1,1,0,0,151,0.006622517,0
geopolitical_risk,HP,2023Q2,3,-0.333333333,-1,212,0.014150943,-0.014150943
geopolitical_risk,HP,2024Q1,2,0,0,128,0.015625,0
geopolitical_risk,HP,2024Q3,1,0,0,163,0.006134969,0
geopolitical_risk,NBR,2010Q4,1,-1,-1,41,0.024390244,-0.024390244
geopolitical_risk,NE,2003Q4,1,2,2,11,0.090909091,0.181818182
geopolitical_risk,NE,2019Q4,2,-1,-2,172,0.011627907,-0.023255814
geopolitical_risk,NE,2022Q3,1,0,0,103,0.009708738,0
geopolitical_risk,NES,2020Q2,1,0,0,190,0.005263158,0
geopolitical_risk,NEX,2019Q3,1,0,0,157,0.006369427,0
geopolitical_risk,PR,2006Q3,1,0,0,18,0.055555556,0
geopolitical_risk,PR,2006Q4,1,0,0,10,0.1,0
geopolitical_risk,PR,2017Q3,2,0,0,112,0.017857143,0
geopolitical_risk,PR,2018Q3,1,0,0,126,0.007936508,0
geopolitical_risk,PR,2019Q3,1,0,0,157,0.006369427,0
geopolitical_risk,PR,2021Q4,1,1,1,164,0.006097561,0.006097561
geopolitical_risk,PR,2022Q1,1,-1,-1,150,0.006666667,-0.006666667
geopolitical_risk,PUMP,2019Q4,1,-1,-1,172,0.005813953,-0.005813953
geopolitical_risk,RIG,2018Q3,2,1.5,3,126,0.015873016,0.047619048
geopolitical_risk,RIG,2019Q2,1,0,0,154,0.006493506,0
geopolitical_risk,SD,2017Q4,1,-1,-1,125,0.008,-0.008
geopolitical_risk,SLB,2010Q4,1,-1,-1,41,0.024390244,-0.024390244
geopolitical_risk,SLB,2015Q1,1,-2,-2,73,0.01369863,-0.02739726
geopolitical_risk,SLB,2017Q3,1,-1,-1,112,0.008928571,-0.008928571
geopolitical_risk,SLB,2019Q1,1,1,1,140,0.007142857,0.007142857
geopolitical_risk,SLB,2019Q4,4,-1,-4,172,0.023255814,-0.093023256
geopolitical_risk,SLB,2022Q1,2,-1,-2,150,0.013333333,-0.026666667
geopolitical_risk,SLB,2023Q1,1,1,1,151,0.006622517,0.006622517
geopolitical_risk,SLB,2023Q2,2,-1,-2,212,0.009433962,-0.018867925
geopolitical_risk,SLB,2023Q3,1,-1,-1,137,0.00729927,-0.00729927
geopolitical_risk,SLB,2023Q4,3,0.333333333,1,130,0.023076923,0.023076923
geopolitical_risk,SLB,2024Q2,1,-1,-1,102,0.009803922,-0.009803922
geopolitical_risk,SLB,2024Q3,1,1,1,163,0.006134969,0.006134969
geopolitical_risk,STR,2011Q3,1,1,1,28,0.035714286,0.035714286
geopolitical_risk,STR,2015Q4,1,0,0,74,0.013513514,0
geopolitical_risk,STR,2016Q1,2,0,0,88,0.022727273,0
geopolitical_risk,STR,2016Q2,1,0,0,90,0.011111111,0
geopolitical_risk,STR,2020Q1,2,-0.5,-1,213,0.009389671,-0.009389671
geopolitical_risk,STR,2020Q2,1,0,0,190,0.005263158,0
geopolitical_risk,STR,2020Q3,2,0,0,144,0.013888889,0
geopolitical_risk,STR,2020Q4,1,0,0,180,0.005555556,0
geopolitical_risk,STR,2022Q1,1,1,1,150,0.006666667,0.006666667
geopolitical_risk,STR,2022Q2,1,0,0,131,0.007633588,0
geopolitical_risk,TTI,2001Q4,1,0,0,12,0.083333333,0
geopolitical_risk,TTI,2020Q1,3,-0.333333333,-1,213,0.014084507,-0.014084507
geopolitical_risk,TUSK,2015Q2,1,1,1,59,0.016949153,0.016949153
geopolitical_risk,USEG,2024Q4,1,1,1,146,0.006849315,0.006849315
geopolitical_risk,VOC,2020Q1,1,-2,-2,213,0.004694836,-0.009389671
geopolitical_risk,VOC,2020Q3,1,-1,-1,144,0.006944444,-0.006944444
geopolitical_risk,VOC,2022Q4,1,0,0,153,0.006535948,0
geopolitical_risk,VTS,2019Q3,1,0,0,157,0.006369427,0
geopolitical_risk,WLL,2001Q2,1,0,0,11,0.090909091,0
geopolitical_risk,WLL,2019Q1,1,-1,-1,140,0.007142857,-0.007142857
natural_factor,ACDC,1999Q1,1,0,0,18,0.055555556,0
natural_factor,ACDC,2000Q3,1,0,0,8,0.125,0
natural_factor,ACDC,2015Q3,1,0,0,95,0.010526316,0
natural_factor,ACDC,2022Q2,1,-1,-1,131,0.007633588,-0.007633588
natural_factor,ACDC,2023Q1,1,0,0,151,0.006622517,0
natural_factor,AESI,2019Q3,1,0,0,157,0.006369427,0
natural_factor,AESI,2020Q4,1,0,0,180,0.005555556,0
natural_factor,AESI,2021Q3,3,0,0,216,0.013888889,0
natural_factor,AESI,2021Q4,3,0,0,164,0.018292683,0
natural_factor,AESI,2022Q4,1,0,0,153,0.006535948,0
natural_factor,AESI,2023Q1,1,0,0,151,0.006622517,0
natural_factor,AESI,2024Q4,1,0,0,146,0.006849315,0
natural_factor,APA,1998Q4,2,0,0,8,0.25,0
natural_factor,APA,1999Q1,6,0,0,18,0.333333333,0
natural_factor,APA,1999Q3,3,0,0,14,0.214285714,0
natural_factor,APA,1999Q4,1,0,0,6,0.166666667,0
natural_factor,APA,2000Q1,1,0,0,8,0.125,0
natural_factor,APA,2000Q2,1,0,0,10,0.1,0
natural_factor,APA,2000Q4,1,0,0,9,0.111111111,0
natural_factor,APA,2001Q1,2,0,0,22,0.090909091,0
natural_factor,APA,2001Q2,1,0,0,11,0.090909091,0
natural_factor,APA,2001Q4,1,0,0,12,0.083333333,0
natural_factor,APA,2002Q1,1,0,0,32,0.03125,0
natural_factor,APA,2002Q4,4,0,0,9,0.444444444,0
natural_factor,APA,2003Q2,2,-1,-2,10,0.2,-0.4
natural_factor,APA,2004Q1,1,0,0,19,0.052631579,0
natural_factor,APA,2004Q3,1,1,1,14,0.071428571,0.071428571
natural_factor,APA,2005Q1,1,0,0,17,0.058823529,0
natural_factor,APA,2005Q3,1,0,0,6,0.166666667,0
natural_factor,APA,2006Q1,1,0,0,10,0.1,0
natural_factor,APA,2007Q1,2,0,0,9,0.222222222,0
natural_factor,APA,2007Q2,10,0.1,1,23,0.434782609,0.434782609
natural_factor,APA,2007Q4,1,0,0,6,0.166666667,0
natural_factor,APA,2008Q1,2,0,0,10,0.2,0
natural_factor,APA,2008Q2,1,0,0,9,0.111111111,0
natural_factor,APA,2008Q3,1,-2,-2,8,0.125,-0.25
natural_factor,APA,2009Q3,4,-0.25,-1,27,0.148148148,-0.148148148
natural_factor,APA,2010Q1,1,0,0,25,0.04,0
natural_factor,APA,2010Q2,4,0.25,1,55,0.072727273,0.072727273
natural_factor,APA,2010Q3,4,-0.25,-1,92,0.043478261,-0.043478261
natural_factor,APA,2010Q4,3,0,0,41,0.073170732,0
natural_factor,APA,2011Q1,1,0,0,39,0.025641026,0
natural_factor,APA,2011Q2,3,0,0,35,0.085714286,0
natural_factor,APA,2011Q3,3,0,0,28,0.107142857,0
natural_factor,APA,2011Q4,3,0,0,38,0.078947368,0
natural_factor,APA,2012Q1,3,0,0,48,0.0625,0
natural_factor,APA,2012Q2,5,-0.2,-1,35,0.142857143,-0.142857143
natural_factor,APA,2012Q3,7,0.142857143,1,54,0.12962963,0.12962963
natural_factor,APA,2012Q4,7,0,0,45,0.155555556,0
natural_factor,APA,2013Q2,2,0,0,47,0.042553191,0
natural_factor,APA,2013Q4,3,-0.333333333,-1,41,0.073170732,-0.073170732
natural_factor,APA,2014Q2,5,0,0,38,0.131578947,0
natural_factor,APA,2014Q3,5,-0.2,-1,39,0.128205128,-0.128205128
natural_factor,APA,2014Q4,3,0,0,81,0.037037037,0
natural_factor,APA,2015Q1,1,0,0,73,0.01369863,0
natural_factor,APA,2015Q2,4,-0.25,-1,59,0.06779661,-0.06779661
natural_factor,APA,2015Q3,2,0,0,95,0.021052632,0
natural_factor,APA,2015Q4,1,0,0,74,0.013513514,0
natural_factor,APA,2016Q1,1,0,0,88,0.011363636,0
natural_factor,APA,2016Q2,4,0.5,2,90,0.044444444,0.088888889
natural_factor,APA,2016Q3,4,0.25,1,88,0.045454545,0.045454545
natural_factor,APA,2016Q4,4,0,0,73,0.054794521,0
natural_factor,APA,2017Q1,5,-0.4,-2,73,0.068493151,-0.136986301
natural_factor,APA,2017Q2,1,0,0,98,0.010204082,0
natural_factor,APA,2017Q4,3,0,0,125,0.024,0
natural_factor,APA,2018Q1,3,0,0,94,0.031914894,0
natural_factor,APA,2018Q2,5,0.2,1,130,0.038461538,0.038461538
natural_factor,APA,2018Q3,6,0,0,126,0.047619048,0
natural_factor,APA,2018Q4,12,-0.25,-3,143,0.083916084,-0.251748252
natural_factor,APA,2019Q1,3,0,0,140,0.021428571,0
natural_factor,APA,2019Q2,7,0,0,154,0.045454545,0
natural_factor,APA,2019Q3,2,0.5,1,157,0.012738854,0.012738854
natural_factor,APA,2019Q4,5,0,0,172,0.029069767,0
natural_factor,APA,2020Q1,3,0,0,213,0.014084507,0
natural_factor,APA,2020Q2,6,0.333333333,2,190,0.031578947,0.063157895
natural_factor,APA,2020Q3,5,0.2,1,144,0.034722222,0.034722222
natural_factor,APA,2020Q4,4,0,0,180,0.022222222,0
natural_factor,APA,2021Q1,7,0.142857143,1,215,0.03255814,0.03255814
natural_factor,APA,2021Q2,5,0,0,193,0.025906736,0
natural_factor,APA,2021Q3,6,-0.166666667,-1,216,0.027777778,-0.027777778
natural_factor,APA,2021Q4,9,0.222222222,2,164,0.054878049,0.109756098
natural_factor,APA,2022Q1,3,-0.333333333,-1,150,0.02,-0.02
natural_factor,APA,2022Q2,2,0,0,131,0.015267176,0
natural_factor,APA,2022Q3,7,0,0,103,0.067961165,0
natural_factor,APA,2022Q4,4,0,0,153,0.026143791,0
natural_factor,APA,2023Q1,6,0.166666667,1,151,0.039735099,0.039735099
natural_factor,APA,2023Q2,9,0.111111111,1,212,0.04245283,0.04245283
natural_factor,APA,2023Q3,10,-0.1,-1,137,0.072992701,-0.072992701
natural_factor,APA,2023Q4,14,-0.142857143,-2,130,0.107692308,-0.215384615
natural_factor,APA,2024Q1,5,0,0,128,0.0390625,0
natural_factor,APA,2024Q3,6,0.166666667,1,163,0.036809816,0.036809816
natural_factor,APA,2024Q4,3,0.333333333,1,146,0.020547945,0.020547945
natural_factor,APA,2025Q1,1,-1,-1,9,0.111111111,-0.111111111
natural_factor,AR,2009Q4,1,0,0,32,0.03125,0
natural_factor,AR,2011Q2,1,0,0,35,0.028571429,0
natural_factor,AR,2013Q4,1,0,0,41,0.024390244,0
natural_factor,AR,2014Q1,2,0,0,29,0.068965517,0
natural_factor,AR,2015Q4,1,-1,-1,74,0.013513514,-0.013513514
natural_factor,AR,2016Q1,1,0,0,88,0.011363636,0
natural_factor,AR,2016Q3,2,0,0,88,0.022727273,0
natural_factor,AR,2017Q1,4,0,0,73,0.054794521,0
natural_factor,AR,2017Q2,3,0,0,98,0.030612245,0
natural_factor,AR,2017Q3,2,-0.5,-1,112,0.017857143,-0.017857143
natural_factor,AR,2018Q1,2,-0.5,-1,94,0.021276596,-0.021276596
natural_factor,AR,2018Q2,2,0,0,130,0.015384615,0
natural_factor,AR,2018Q3,3,-0.333333333,-1,126,0.023809524,-0.023809524
natural_factor,AR,2018Q4,1,0,0,143,0.006993007,0
natural_factor,AR,2019Q1,5,0,0,140,0.035714286,0
natural_factor,AR,2019Q2,2,0,0,154,0.012987013,0
natural_factor,AR,2019Q3,1,0,0,157,0.006369427,0
natural_factor,AR,2019Q4,2,0,0,172,0.011627907,0
natural_factor,AR,2020Q1,1,0,0,213,0.004694836,0
natural_factor,AR,2020Q2,7,0,0,190,0.036842105,0
natural_factor,AR,2020Q3,1,0,0,144,0.006944444,0
natural_factor,AR,2020Q4,2,0,0,180,0.011111111,0
natural_factor,AR,2021Q1,5,-0.2,-1,215,0.023255814,-0.023255814
natural_factor,AR,2021Q2,2,0,0,193,0.010362694,0
natural_factor,AR,2021Q3,4,0,0,216,0.018518519,0
natural_factor,AR,2021Q4,7,0,0,164,0.042682927,0
natural_factor,AR,2022Q1,6,0,0,150,0.04,0
natural_factor,AR,2022Q2,3,0,0,131,0.022900763,0
natural_factor,AR,2022Q3,1,0,0,103,0.009708738,0
natural_factor,AR,2022Q4,1,0,0,153,0.006535948,0
natural_factor,AR,2023Q1,5,0,0,151,0.033112583,0
natural_factor,AR,2023Q2,8,0,0,212,0.037735849,0
natural_factor,AR,2023Q4,2,0,0,130,0.015384615,0
natural_factor,AR,2024Q1,1,0,0,128,0.0078125,0
natural_factor,AR,2024Q3,2,0.5,1,163,0.012269939,0.012269939
natural_factor,AR,2024Q4,3,0,0,146,0.020547945,0
natural_factor,BATL,2018Q4,1,0,0,143,0.006993007,0
natural_factor,BATL,2024Q4,2,-1,-2,146,0.01369863,-0.02739726
natural_factor,BORR,2016Q1,1,0,0,88,0.011363636,0
natural_factor,BORR,2017Q3,1,0,0,112,0.008928571,0
natural_factor,BORR,2018Q4,1,0,0,143,0.006993007,0
natural_factor,BORR,2019Q3,1,0,0,157,0.006369427,0
natural_factor,BORR,2020Q3,2,0,0,144,0.013888889,0
natural_factor,BORR,2020Q4,1,0,0,180,0.005555556,0
natural_factor,BORR,2021Q1,2,0,0,215,0.009302326,0
natural_factor,BORR,2021Q2,3,0,0,193,0.015544041,0
natural_factor,BRN,2013Q1,1,0,0,68,0.014705882,0
natural_factor,BRN,2013Q4,1,0,0,41,0.024390244,0
natural_factor,BRN,2016Q2,4,0,0,90,0.044444444,0
natural_factor,BRN,2017Q2,1,0,0,98,0.010204082,0
natural_factor,BRN,2018Q1,1,0,0,94,0.010638298,0
natural_factor,BRN,2018Q4,1,0,0,143,0.006993007,0
natural_factor,BRN,2019Q1,1,0,0,140,0.007142857,0
natural_factor,BRN,2019Q4,2,0,0,172,0.011627907,0
natural_factor,BRN,2020Q1,6,0,0,213,0.028169014,0
natural_factor,BRN,2021Q1,1,0,0,215,0.004651163,0
natural_factor,BRN,2022Q1,1,0,0,150,0.006666667,0
natural_factor,BRN,2022Q2,2,0,0,131,0.015267176,0
natural_factor,BRN,2022Q4,1,0,0,153,0.006535948,0
natural_factor,BRN,2023Q1,4,0,0,151,0.026490066,0
natural_factor,BRN,2023Q2,3,0,0,212,0.014150943,0
natural_factor,BRN,2024Q1,4,-0.25,-1,128,0.03125,-0.03125
natural_factor,BRN,2024Q2,2,-0.5,-1,102,0.019607843,-0.019607843
natural_factor,BSM,2009Q1,1,0,0,19,0.052631579,0
natural_factor,BSM,2017Q1,1,0,0,73,0.01369863,0
natural_factor,BSM,2017Q3,1,0,0,112,0.008928571,0
natural_factor,BSM,2017Q4,1,0,0,125,0.008,0
natural_factor,BSM,2019Q4,1,-1,-1,172,0.005813953,-0.005813953
natural_factor,BSM,2020Q4,4,0,0,180,0.022222222,0
natural_factor,BSM,2021Q1,11,0.090909091,1,215,0.051162791,0.051162791
natural_factor,BSM,2021Q2,1,0,0,193,0.005181347,0
natural_factor,BSM,2021Q4,1,0,0,164,0.006097561,0
natural_factor,BSM,2023Q3,1,0,0,137,0.00729927,0
natural_factor,BSM,2023Q4,1,0,0,130,0.007692308,0
natural_factor,CLB,1999Q1,2,0,0,18,0.111111111,0
natural_factor,CLB,2002Q4,1,0,0,9,0.111111111,0
natural_factor,CLB,2004Q2,2,0,0,11,0.181818182,0
natural_factor,CLB,2005Q1,1,0,0,17,0.058823529,0
natural_factor,CLB,2010Q2,1,0,0,55,0.018181818,0
natural_factor,CLB,2011Q4,2,0,0,38,0.052631579,0
natural_factor,CLB,2012Q3,2,0,0,54,0.037037037,0
natural_factor,CLB,2014Q2,1,0,0,38,0.026315789,0
natural_factor,CLB,2014Q3,1,0,0,39,0.025641026,0
natural_factor,CLB,2017Q2,2,0,0,98,0.020408163,0
natural_factor,CLB,2018Q2,3,0,0,130,0.023076923,0
natural_factor,CLB,2023Q2,2,0,0,212,0.009433962,0
natural_factor,CLB,2023Q3,1,0,0,137,0.00729927,0
natural_factor,CPE,2002Q1,1,0,0,32,0.03125,0
natural_factor,CPE,2005Q1,1,0,0,17,0.058823529,0
natural_factor,CPE,2006Q1,2,-0.5,-1,10,0.2,-0.2
natural_factor,CPE,2006Q2,1,0,0,16,0.0625,0
natural_factor,CPE,2012Q1,1,0,0,48,0.020833333,0
natural_factor,CPE,2013Q2,1,0,0,47,0.021276596,0
natural_factor,CPE,2015Q3,1,0,0,95,0.010526316,0
natural_factor,CPE,2016Q1,1,1,1,88,0.011363636,0.011363636
natural_factor,CPE,2016Q4,1,0,0,73,0.01369863,0
natural_factor,CPE,2017Q4,1,0,0,125,0.008,0
natural_factor,CPE,2019Q3,5,0,0,157,0.031847134,0
natural_factor,CPE,2019Q4,1,0,0,172,0.005813953,0
natural_factor,CPE,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
natural_factor,CPE,2020Q4,1,0,0,180,0.005555556,0
natural_factor,CPE,2021Q1,3,0,0,215,0.013953488,0
natural_factor,CPE,2021Q2,2,0,0,193,0.010362694,0
natural_factor,CPE,2021Q3,1,0,0,216,0.00462963,0
natural_factor,CPE,2021Q4,2,0.5,1,164,0.012195122,0.012195122
natural_factor,CPE,2023Q3,1,0,0,137,0.00729927,0
natural_factor,CPE,2023Q4,1,0,0,130,0.007692308,0
natural_factor,CPE,2024Q1,1,0,0,128,0.0078125,0
natural_factor,CPE,2024Q2,1,0,0,102,0.009803922,0
natural_factor,CPE,2024Q4,1,0,0,146,0.006849315,0
natural_factor,CRC,1998Q2,1,0,0,3,0.333333333,0
natural_factor,CRC,1999Q3,1,0,0,14,0.071428571,0
natural_factor,CRC,2001Q2,1,0,0,11,0.090909091,0
natural_factor,CRC,2005Q1,1,0,0,17,0.058823529,0
natural_factor,CRC,2005Q2,1,0,0,18,0.055555556,0
natural_factor,CRC,2005Q4,1,0,0,17,0.058823529,0
natural_factor,CRC,2006Q3,1,0,0,18,0.055555556,0
natural_factor,CRC,2010Q4,1,0,0,41,0.024390244,0
natural_factor,CRC,2012Q1,4,0.5,2,48,0.083333333,0.166666667
natural_factor,CRC,2012Q4,1,0,0,45,0.022222222,0
natural_factor,CRC,2013Q1,2,0,0,68,0.029411765,0
natural_factor,CRC,2014Q1,1,0,0,29,0.034482759,0
natural_factor,CRC,2014Q3,1,0,0,39,0.025641026,0
natural_factor,CRC,2015Q1,1,0,0,73,0.01369863,0
natural_factor,CRC,2015Q4,2,0,0,74,0.027027027,0
natural_factor,CRC,2016Q1,1,0,0,88,0.011363636,0
natural_factor,CRC,2016Q2,1,0,0,90,0.011111111,0
natural_factor,CRC,2016Q3,3,-0.333333333,-1,88,0.034090909,-0.034090909
natural_factor,CRC,2017Q4,1,0,0,125,0.008,0
natural_factor,CRC,2018Q3,2,0,0,126,0.015873016,0
natural_factor,CRC,2018Q4,1,0,0,143,0.006993007,0
natural_factor,CRC,2019Q3,3,0.666666667,2,157,0.01910828,0.038216561
natural_factor,CRC,2019Q4,4,0,0,172,0.023255814,0
natural_factor,CRC,2020Q1,5,0,0,213,0.023474178,0
natural_factor,CRC,2020Q2,6,0,0,190,0.031578947,0
natural_factor,CRC,2020Q3,5,0,0,144,0.034722222,0
natural_factor,CRC,2020Q4,3,0,0,180,0.016666667,0
natural_factor,CRC,2021Q1,6,0,0,215,0.027906977,0
natural_factor,CRC,2021Q2,3,0,0,193,0.015544041,0
natural_factor,CRC,2021Q3,1,0,0,216,0.00462963,0
natural_factor,CRC,2021Q4,2,0.5,1,164,0.012195122,0.012195122
natural_factor,CRC,2022Q1,4,0,0,150,0.026666667,0
natural_factor,CRC,2022Q2,1,0,0,131,0.007633588,0
natural_factor,CRC,2022Q3,4,0,0,103,0.038834951,0
natural_factor,CRC,2022Q4,3,0,0,153,0.019607843,0
natural_factor,CRC,2023Q1,10,0,0,151,0.066225166,0
natural_factor,CRC,2023Q2,6,0,0,212,0.028301887,0
natural_factor,CRC,2023Q3,1,0,0,137,0.00729927,0
natural_factor,CRC,2023Q4,1,0,0,130,0.007692308,0
natural_factor,CRC,2024Q1,1,0,0,128,0.0078125,0
natural_factor,CRC,2024Q3,2,0,0,163,0.012269939,0
natural_factor,CRC,2024Q4,2,0,0,146,0.01369863,0
natural_factor,CRK,2007Q4,1,0,0,6,0.166666667,0
natural_factor,CRK,2008Q4,1,0,0,18,0.055555556,0
natural_factor,CRK,2013Q1,1,0,0,68,0.014705882,0
natural_factor,CRK,2013Q2,1,0,0,47,0.021276596,0
natural_factor,CRK,2013Q4,1,0,0,41,0.024390244,0
natural_factor,CRK,2014Q3,1,-1,-1,39,0.025641026,-0.025641026
natural_factor,CRK,2018Q2,1,0,0,130,0.007692308,0
natural_factor,CRK,2019Q2,2,0,0,154,0.012987013,0
natural_factor,CRK,2019Q4,1,0,0,172,0.005813953,0
