dominant_LDA_topic,ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
2,HP,2006Q3,9,0.444444444,4,18,0.5,2
2,HP,2006Q4,3,0,0,10,0.3,0
2,HP,2007Q2,2,0,0,23,0.086956522,0
2,HP,2008Q1,3,0,0,10,0.3,0
2,HP,2008Q2,1,0,0,9,0.111111111,0
2,HP,2008Q3,1,0,0,8,0.125,0
2,HP,2008Q4,2,0,0,18,0.111111111,0
2,HP,2009Q1,5,0,0,19,0.263157895,0
2,HP,2009Q2,3,0,0,15,0.2,0
2,HP,2009Q3,5,0,0,27,0.185185185,0
2,HP,2009Q4,13,0.076923077,1,32,0.40625,0.40625
2,HP,2010Q1,4,0,0,25,0.16,0
2,HP,2010Q2,3,0,0,55,0.054545455,0
2,HP,2010Q3,27,0,0,92,0.293478261,0
2,HP,2010Q4,6,0,0,41,0.146341463,0
2,HP,2011Q1,2,-0.5,-1,39,0.051282051,-0.051282051
2,HP,2011Q2,3,0,0,35,0.085714286,0
2,HP,2011Q3,6,-0.166666667,-1,28,0.214285714,-0.214285714
2,HP,2011Q4,5,0.2,1,38,0.131578947,0.131578947
2,HP,2012Q1,4,0,0,48,0.083333333,0
2,HP,2012Q2,7,0,0,35,0.2,0
2,HP,2012Q3,7,0,0,54,0.12962963,0
2,HP,2012Q4,10,0,0,45,0.222222222,0
2,HP,2013Q1,13,0,0,68,0.191176471,0
2,HP,2013Q2,10,0,0,47,0.212765957,0
2,HP,2013Q3,4,0,0,55,0.072727273,0
2,HP,2013Q4,2,0,0,41,0.048780488,0
2,HP,2014Q1,6,0,0,29,0.206896552,0
2,HP,2014Q2,2,0,0,38,0.052631579,0
2,HP,2014Q3,5,0,0,39,0.128205128,0
2,HP,2014Q4,16,0.0625,1,81,0.197530864,0.197530864
2,HP,2015Q1,12,0,0,73,0.164383562,0
2,HP,2015Q2,8,0,0,59,0.13559322,0
2,HP,2015Q3,13,0,0,95,0.136842105,0
2,HP,2015Q4,17,-0.058823529,-1,74,0.22972973,-0.22972973
2,HP,2016Q1,10,0,0,88,0.113636364,0
2,HP,2016Q2,14,0,0,90,0.155555556,0
2,HP,2016Q3,11,0,0,88,0.125,0
2,HP,2016Q4,10,-0.1,-1,73,0.136986301,-0.136986301
2,HP,2017Q1,5,0,0,73,0.068493151,0
2,HP,2017Q2,9,0,0,98,0.091836735,0
2,HP,2017Q3,13,0,0,112,0.116071429,0
2,HP,2017Q4,15,0,0,125,0.12,0
2,HP,2018Q1,11,-0.090909091,-1,94,0.117021277,-0.117021277
2,HP,2018Q2,8,0.25,2,130,0.061538462,0.123076923
2,HP,2018Q3,6,-0.166666667,-1,126,0.047619048,-0.047619048
2,HP,2018Q4,3,0,0,143,0.020979021,0
2,HP,2019Q1,20,0,0,140,0.142857143,0
2,HP,2019Q2,11,-0.363636364,-4,154,0.071428571,-0.285714286
2,HP,2019Q3,6,-0.166666667,-1,157,0.038216561,-0.038216561
2,HP,2019Q4,37,-0.027027027,-1,172,0.215116279,-0.215116279
2,HP,2020Q1,25,0.04,1,213,0.117370892,0.117370892
2,HP,2020Q2,9,-0.111111111,-1,190,0.047368421,-0.047368421
2,HP,2020Q3,4,0,0,144,0.027777778,0
2,HP,2020Q4,2,0,0,180,0.011111111,0
2,HP,2021Q1,4,-0.25,-1,215,0.018604651,-0.018604651
2,HP,2021Q2,2,0,0,193,0.010362694,0
2,HP,2021Q3,10,0,0,216,0.046296296,0
2,HP,2021Q4,3,0.333333333,1,164,0.018292683,0.018292683
2,HP,2022Q1,8,0,0,150,0.053333333,0
2,HP,2022Q2,4,0.25,1,131,0.030534351,0.030534351
2,HP,2022Q3,2,0,0,103,0.019417476,0
2,HP,2022Q4,4,0,0,153,0.026143791,0
2,HP,2023Q1,5,0,0,151,0.033112583,0
2,HP,2023Q2,12,-0.083333333,-1,212,0.056603774,-0.056603774
2,HP,2023Q3,16,0,0,137,0.116788321,0
2,HP,2023Q4,14,0,0,130,0.107692308,0
2,HP,2024Q1,13,0,0,128,0.1015625,0
2,HP,2024Q2,12,0,0,102,0.117647059,0
2,HP,2024Q3,12,0,0,163,0.073619632,0
2,HP,2024Q4,2,0,0,146,0.01369863,0
2,IOGPQ,2018Q2,1,-2,-2,130,0.007692308,-0.015384615
2,MNR,2008Q1,1,0,0,10,0.1,0
2,MNR,2012Q3,1,0,0,54,0.018518519,0
2,MNR,2023Q1,1,-2,-2,151,0.006622517,-0.013245033
2,MNR,2023Q2,1,1,1,212,0.004716981,0.004716981
2,MNR,2023Q4,1,1,1,130,0.007692308,0.007692308
2,MXC,2021Q2,2,0,0,193,0.010362694,0
2,MXC,2021Q3,1,-1,-1,216,0.00462963,-0.00462963
2,NBR,2001Q4,1,0,0,12,0.083333333,0
2,NBR,2008Q4,2,-1,-2,18,0.111111111,-0.222222222
2,NBR,2009Q2,1,-1,-1,15,0.066666667,-0.066666667
2,NBR,2010Q2,1,-1,-1,55,0.018181818,-0.018181818
2,NBR,2010Q4,1,-1,-1,41,0.024390244,-0.024390244
2,NBR,2011Q4,4,-0.25,-1,38,0.105263158,-0.105263158
2,NBR,2013Q1,1,-1,-1,68,0.014705882,-0.014705882
2,NBR,2013Q2,1,-1,-1,47,0.021276596,-0.021276596
2,NBR,2013Q3,1,-1,-1,55,0.018181818,-0.018181818
2,NBR,2014Q2,3,0,0,38,0.078947368,0
2,NBR,2014Q3,2,-1,-2,39,0.051282051,-0.102564103
2,NBR,2014Q4,5,-0.2,-1,81,0.061728395,-0.061728395
2,NBR,2015Q1,2,-0.5,-1,73,0.02739726,-0.02739726
2,NBR,2015Q2,2,-0.5,-1,59,0.033898305,-0.033898305
2,NBR,2016Q4,1,1,1,73,0.01369863,0.01369863
2,NBR,2018Q2,3,-0.333333333,-1,130,0.023076923,-0.023076923
2,NBR,2019Q1,1,-1,-1,140,0.007142857,-0.007142857
2,NBR,2022Q1,1,0,0,150,0.006666667,0
2,NBR,2022Q2,1,0,0,131,0.007633588,0
2,NBR,2023Q1,1,0,0,151,0.006622517,0
2,NBR,2023Q2,1,0,0,212,0.004716981,0
2,NBR,2023Q3,1,0,0,137,0.00729927,0
2,NBR,2024Q3,1,0,0,163,0.006134969,0
2,NE,2013Q1,1,-1,-1,68,0.014705882,-0.014705882
2,NE,2015Q4,1,-1,-1,74,0.013513514,-0.013513514
2,NE,2017Q1,1,0,0,73,0.01369863,0
2,NE,2018Q1,1,1,1,94,0.010638298,0.010638298
2,NE,2019Q4,2,-1,-2,172,0.011627907,-0.023255814
2,NE,2024Q3,1,0,0,163,0.006134969,0
2,NE,2024Q4,1,0,0,146,0.006849315,0
2,NES,2016Q4,1,0,0,73,0.01369863,0
2,NES,2020Q2,1,0,0,190,0.005263158,0
2,NES,2024Q3,1,0,0,163,0.006134969,0
2,NEX,2004Q3,1,0,0,14,0.071428571,0
2,NEX,2007Q1,1,0,0,9,0.111111111,0
2,NEX,2008Q4,2,0,0,18,0.111111111,0
2,NEX,2009Q4,1,0,0,32,0.03125,0
2,NEX,2012Q3,1,0,0,54,0.018518519,0
2,NEX,2013Q3,1,0,0,55,0.018181818,0
2,NEX,2016Q3,1,0,0,88,0.011363636,0
2,NEX,2016Q4,2,0,0,73,0.02739726,0
2,NEX,2017Q1,1,0,0,73,0.01369863,0
2,NEX,2017Q2,2,0,0,98,0.020408163,0
2,NEX,2017Q3,2,-0.5,-1,112,0.017857143,-0.017857143
2,NEX,2018Q1,4,0.25,1,94,0.042553191,0.042553191
2,NEX,2018Q3,1,0,0,126,0.007936508,0
2,NEX,2018Q4,2,0,0,143,0.013986014,0
2,NEX,2019Q3,6,0.166666667,1,157,0.038216561,0.038216561
2,NEX,2020Q1,1,0,0,213,0.004694836,0
2,NEX,2020Q2,1,0,0,190,0.005263158,0
2,NEX,2020Q3,1,0,0,144,0.006944444,0
2,NEX,2020Q4,1,0,0,180,0.005555556,0
2,NEX,2021Q2,1,1,1,193,0.005181347,0.005181347
2,NEX,2023Q2,1,0,0,212,0.004716981,0
2,PDCE,2017Q2,1,-2,-2,98,0.010204082,-0.020408163
2,PDCE,2017Q3,1,1,1,112,0.008928571,0.008928571
2,PDCE,2017Q4,1,-1,-1,125,0.008,-0.008
2,PDCE,2019Q1,1,-2,-2,140,0.007142857,-0.014285714
2,PDCE,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
2,PDCE,2019Q3,1,2,2,157,0.006369427,0.012738854
2,PDCE,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
2,PDCE,2023Q2,1,1,1,212,0.004716981,0.004716981
2,PED,2010Q3,1,-1,-1,92,0.010869565,-0.010869565
2,PED,2013Q1,1,0,0,68,0.014705882,0
2,PED,2013Q2,1,0,0,47,0.021276596,0
2,PED,2013Q3,2,0,0,55,0.036363636,0
2,PED,2013Q4,1,0,0,41,0.024390244,0
2,PED,2014Q1,1,0,0,29,0.034482759,0
2,PED,2014Q2,1,-1,-1,38,0.026315789,-0.026315789
2,PED,2015Q4,1,0,0,74,0.013513514,0
2,PED,2016Q3,1,0,0,88,0.011363636,0
2,PED,2020Q3,1,0,0,144,0.006944444,0
2,PR,1999Q4,1,0,0,6,0.166666667,0
2,PR,2001Q1,1,0,0,22,0.045454545,0
2,PR,2002Q3,2,0,0,8,0.25,0
2,PR,2002Q4,1,0,0,9,0.111111111,0
2,PR,2004Q2,1,0,0,11,0.090909091,0
2,PR,2004Q3,1,0,0,14,0.071428571,0
2,PR,2004Q4,1,1,1,12,0.083333333,0.083333333
2,PR,2006Q3,1,0,0,18,0.055555556,0
2,PR,2006Q4,1,0,0,10,0.1,0
2,PR,2007Q1,1,1,1,9,0.111111111,0.111111111
2,PR,2007Q2,1,-1,-1,23,0.043478261,-0.043478261
2,PR,2007Q3,1,0,0,12,0.083333333,0
2,PR,2008Q2,1,0,0,9,0.111111111,0
2,PR,2009Q3,1,0,0,27,0.037037037,0
2,PR,2010Q3,1,0,0,92,0.010869565,0
2,PR,2011Q2,1,0,0,35,0.028571429,0
2,PR,2011Q3,1,0,0,28,0.035714286,0
2,PR,2013Q3,1,0,0,55,0.018181818,0
2,PR,2014Q3,1,0,0,39,0.025641026,0
2,PR,2015Q1,1,0,0,73,0.01369863,0
2,PR,2015Q4,4,0,0,74,0.054054054,0
2,PR,2016Q1,2,0,0,88,0.022727273,0
2,PR,2016Q3,1,0,0,88,0.011363636,0
2,PR,2016Q4,1,0,0,73,0.01369863,0
2,PR,2017Q3,9,0.222222222,2,112,0.080357143,0.160714286
2,PR,2017Q4,1,0,0,125,0.008,0
2,PR,2018Q1,1,0,0,94,0.010638298,0
2,PR,2018Q2,1,0,0,130,0.007692308,0
2,PR,2018Q3,2,0,0,126,0.015873016,0
2,PR,2018Q4,3,0,0,143,0.020979021,0
2,PR,2019Q1,2,0.5,1,140,0.014285714,0.014285714
2,PR,2019Q2,1,0,0,154,0.006493506,0
2,PR,2019Q3,2,0,0,157,0.012738854,0
2,PR,2019Q4,1,0,0,172,0.005813953,0
2,PR,2020Q1,1,-1,-1,213,0.004694836,-0.004694836
2,PR,2020Q2,2,0.5,1,190,0.010526316,0.010526316
2,PR,2020Q3,1,0,0,144,0.006944444,0
2,PR,2020Q4,3,0.666666667,2,180,0.016666667,0.033333333
2,PR,2021Q1,2,0,0,215,0.009302326,0
2,PR,2021Q2,2,0,0,193,0.010362694,0
2,PR,2021Q3,1,0,0,216,0.00462963,0
2,PR,2021Q4,1,1,1,164,0.006097561,0.006097561
2,PR,2022Q1,2,-0.5,-1,150,0.013333333,-0.013333333
2,PR,2022Q3,4,0,0,103,0.038834951,0
2,PR,2024Q2,1,0,0,102,0.009803922,0
2,PR,2024Q3,2,0,0,163,0.012269939,0
2,PR,2024Q4,1,1,1,146,0.006849315,0.006849315
2,PTEN,2017Q1,1,1,1,73,0.01369863,0.01369863
2,PTEN,2024Q4,1,1,1,146,0.006849315,0.006849315
2,PUMP,2014Q3,1,0,0,39,0.025641026,0
2,PUMP,2019Q3,1,2,2,157,0.006369427,0.012738854
2,PUMP,2019Q4,2,-1.5,-3,172,0.011627907,-0.034883721
2,PUMP,2020Q1,2,-2,-4,213,0.009389671,-0.037558685
2,PUMP,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
2,PUMP,2020Q4,2,0.5,1,180,0.011111111,0.011111111
2,PUMP,2021Q1,2,0,0,215,0.009302326,0
2,PUMP,2021Q2,1,1,1,193,0.005181347,0.005181347
2,PUMP,2021Q3,1,-1,-1,216,0.00462963,-0.00462963
2,PUMP,2021Q4,1,-1,-1,164,0.006097561,-0.006097561
2,RES,2013Q3,1,0,0,55,0.018181818,0
2,RES,2016Q2,1,0,0,90,0.011111111,0
2,RIG,2000Q2,1,0,0,10,0.1,0
2,RIG,2007Q3,1,0,0,12,0.083333333,0
2,RIG,2010Q2,2,-1,-2,55,0.036363636,-0.072727273
2,RIG,2010Q4,1,1,1,41,0.024390244,0.024390244
2,RIG,2011Q2,1,-1,-1,35,0.028571429,-0.028571429
2,RIG,2011Q4,2,-2,-4,38,0.052631579,-0.210526316
2,RIG,2012Q1,11,-0.545454545,-6,48,0.229166667,-1.375
2,RIG,2012Q2,3,-1,-3,35,0.085714286,-0.257142857
2,RIG,2012Q3,4,-1.25,-5,54,0.074074074,-0.37037037
2,RIG,2012Q4,2,-1,-2,45,0.044444444,-0.088888889
2,RIG,2013Q1,10,-0.6,-6,68,0.147058824,-0.882352941
2,RIG,2013Q2,2,0,0,47,0.042553191,0
2,RIG,2013Q3,2,-0.5,-1,55,0.036363636,-0.036363636
2,RIG,2013Q4,3,-0.333333333,-1,41,0.073170732,-0.073170732
2,RIG,2014Q3,4,-0.75,-3,39,0.102564103,-0.307692308
2,RIG,2015Q1,1,-1,-1,73,0.01369863,-0.01369863
2,RIG,2015Q2,2,1,2,59,0.033898305,0.06779661
2,RIG,2015Q3,3,-0.666666667,-2,95,0.031578947,-0.063157895
2,RIG,2016Q2,1,-1,-1,90,0.011111111,-0.011111111
2,RIG,2016Q3,1,1,1,88,0.011363636,0.011363636
2,RIG,2017Q1,2,-1,-2,73,0.02739726,-0.054794521
2,RIG,2017Q2,2,1,2,98,0.020408163,0.040816327
2,RIG,2017Q3,2,-1.5,-3,112,0.017857143,-0.053571429
2,RIG,2017Q4,2,1,2,125,0.016,0.032
2,RIG,2018Q1,1,1,1,94,0.010638298,0.010638298
2,RIG,2018Q2,3,-0.333333333,-1,130,0.023076923,-0.023076923
2,RIG,2018Q3,1,1,1,126,0.007936508,0.007936508
2,RIG,2018Q4,2,1.5,3,143,0.013986014,0.041958042
2,RIG,2019Q1,2,0,0,140,0.014285714,0
2,RIG,2019Q2,3,1,3,154,0.019480519,0.058441558
2,RIG,2019Q4,2,0.5,1,172,0.011627907,0.011627907
2,RIG,2020Q3,1,1,1,144,0.006944444,0.006944444
2,RIG,2020Q4,1,-1,-1,180,0.005555556,-0.005555556
2,RIG,2021Q3,1,1,1,216,0.00462963,0.00462963
2,RIG,2021Q4,1,2,2,164,0.006097561,0.012195122
2,RIG,2022Q3,1,-1,-1,103,0.009708738,-0.009708738
2,RIG,2024Q4,1,-1,-1,146,0.006849315,-0.006849315
2,SD,2016Q1,4,-1.5,-6,88,0.045454545,-0.272727273
2,SD,2016Q3,3,-0.666666667,-2,88,0.034090909,-0.068181818
2,SD,2017Q4,5,-0.2,-1,125,0.04,-0.04
2,SD,2018Q1,9,-0.555555556,-5,94,0.095744681,-0.478723404
2,SD,2018Q2,7,-0.714285714,-5,130,0.053846154,-0.269230769
2,SD,2018Q3,3,-0.666666667,-2,126,0.023809524,-0.047619048
2,SD,2020Q1,1,0,0,213,0.004694836,0
2,SLB,2004Q3,2,0,0,14,0.142857143,0
2,SLB,2004Q4,1,0,0,12,0.083333333,0
2,SLB,2006Q2,1,0,0,16,0.0625,0
2,SLB,2009Q2,1,1,1,15,0.066666667,0.066666667
2,SLB,2010Q3,1,-1,-1,92,0.010869565,-0.010869565
2,SLB,2010Q4,4,-0.5,-2,41,0.097560976,-0.195121951
2,SLB,2011Q1,1,-1,-1,39,0.025641026,-0.025641026
2,SLB,2012Q1,2,-0.5,-1,48,0.041666667,-0.041666667
2,SLB,2012Q4,1,2,2,45,0.022222222,0.044444444
2,SLB,2014Q1,1,-1,-1,29,0.034482759,-0.034482759
2,SLB,2014Q2,6,-0.333333333,-2,38,0.157894737,-0.315789474
2,SLB,2015Q1,2,0,0,73,0.02739726,0
2,SLB,2015Q2,1,0,0,59,0.016949153,0
2,SLB,2015Q3,4,-0.5,-2,95,0.042105263,-0.084210526
2,SLB,2015Q4,2,-1,-2,74,0.027027027,-0.054054054
2,SLB,2016Q2,6,0.166666667,1,90,0.066666667,0.066666667
2,SLB,2016Q3,1,-1,-1,88,0.011363636,-0.011363636
2,SLB,2016Q4,1,0,0,73,0.01369863,0
2,SLB,2017Q1,1,0,0,73,0.01369863,0
2,SLB,2017Q2,3,0.333333333,1,98,0.030612245,0.030612245
2,SLB,2017Q3,4,0.5,2,112,0.035714286,0.071428571
2,SLB,2017Q4,2,0,0,125,0.016,0
2,SLB,2018Q2,2,0,0,130,0.015384615,0
2,SLB,2018Q4,3,0.333333333,1,143,0.020979021,0.020979021
2,SLB,2019Q1,5,-0.4,-2,140,0.035714286,-0.071428571
2,SLB,2019Q3,2,-1,-2,157,0.012738854,-0.025477707
2,SLB,2019Q4,2,0.5,1,172,0.011627907,0.011627907
2,SLB,2020Q1,1,-1,-1,213,0.004694836,-0.004694836
2,SLB,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
2,SLB,2020Q3,3,-0.666666667,-2,144,0.020833333,-0.041666667
2,SLB,2020Q4,2,-0.5,-1,180,0.011111111,-0.011111111
2,SLB,2021Q1,1,1,1,215,0.004651163,0.004651163
2,SLB,2021Q2,4,1,4,193,0.020725389,0.082901554
2,SLB,2021Q3,4,-0.5,-2,216,0.018518519,-0.037037037
2,SLB,2022Q1,2,-0.5,-1,150,0.013333333,-0.013333333
2,SLB,2022Q3,5,0.2,1,103,0.048543689,0.048543689
2,SLB,2023Q1,3,0.666666667,2,151,0.01986755,0.039735099
2,SLB,2023Q2,4,-0.5,-2,212,0.018867925,-0.037735849
2,SLB,2023Q3,4,0,0,137,0.02919708,0
2,SLB,2023Q4,5,0.4,2,130,0.038461538,0.076923077
2,SLB,2024Q1,1,0,0,128,0.0078125,0
2,SLB,2024Q2,3,0.333333333,1,102,0.029411765,0.029411765
2,SLB,2024Q3,3,-0.333333333,-1,163,0.018404908,-0.018404908
2,SLB,2024Q4,3,-0.666666667,-2,146,0.020547945,-0.04109589
2,STR,2010Q3,1,-1,-1,92,0.010869565,-0.010869565
2,STR,2012Q3,1,0,0,54,0.018518519,0
2,STR,2013Q1,2,-0.5,-1,68,0.029411765,-0.029411765
2,STR,2013Q2,1,-1,-1,47,0.021276596,-0.021276596
2,STR,2013Q3,2,0,0,55,0.036363636,0
2,STR,2013Q4,1,0,0,41,0.024390244,0
2,STR,2014Q2,1,0,0,38,0.026315789,0
2,STR,2014Q4,2,-0.5,-1,81,0.024691358,-0.024691358
2,STR,2015Q1,5,-0.2,-1,73,0.068493151,-0.068493151
2,STR,2015Q2,3,0,0,59,0.050847458,0
2,STR,2015Q3,6,-0.333333333,-2,95,0.063157895,-0.126315789
2,STR,2015Q4,2,-0.5,-1,74,0.027027027,-0.027027027
2,STR,2016Q1,2,0,0,88,0.022727273,0
2,STR,2016Q3,2,0,0,88,0.022727273,0
2,STR,2018Q1,1,0,0,94,0.010638298,0
2,STR,2018Q3,1,1,1,126,0.007936508,0.007936508
2,STR,2018Q4,2,0,0,143,0.013986014,0
2,STR,2019Q2,1,0,0,154,0.006493506,0
2,STR,2019Q4,1,0,0,172,0.005813953,0
2,STR,2020Q1,3,-1,-3,213,0.014084507,-0.042253521
2,STR,2020Q2,2,-0.5,-1,190,0.010526316,-0.010526316
2,STR,2020Q3,3,0,0,144,0.020833333,0
2,STR,2020Q4,2,-0.5,-1,180,0.011111111,-0.011111111
2,STR,2021Q1,4,0.25,1,215,0.018604651,0.018604651
2,STR,2021Q3,3,-0.333333333,-1,216,0.013888889,-0.013888889
2,STR,2021Q4,1,0,0,164,0.006097561,0
2,STR,2022Q2,1,0,0,131,0.007633588,0
2,STR,2022Q3,1,0,0,103,0.009708738,0
2,STR,2023Q1,1,1,1,151,0.006622517,0.006622517
2,STR,2023Q2,3,-0.666666667,-2,212,0.014150943,-0.028301887
2,STR,2023Q4,5,-0.2,-1,130,0.038461538,-0.038461538
2,STR,2024Q2,1,0,0,102,0.009803922,0
2,STR,2024Q4,1,0,0,146,0.006849315,0
2,TTI,2009Q3,1,1,1,27,0.037037037,0.037037037
2,TTI,2011Q1,1,0,0,39,0.025641026,0
2,TTI,2016Q4,1,0,0,73,0.01369863,0
2,TTI,2017Q1,1,0,0,73,0.01369863,0
2,TTI,2020Q1,3,-0.333333333,-1,213,0.014084507,-0.014084507
2,TTI,2020Q4,3,0,0,180,0.016666667,0
2,TTI,2021Q4,1,0,0,164,0.006097561,0
2,TUSK,2015Q2,1,1,1,59,0.016949153,0.016949153
2,TUSK,2018Q3,1,0,0,126,0.007936508,0
2,USEG,2024Q4,1,1,1,146,0.006849315,0.006849315
2,VEI,2021Q3,1,-1,-1,216,0.00462963,-0.00462963
2,VEI,2021Q4,1,1,1,164,0.006097561,0.006097561
2,VOC,2013Q4,1,0,0,41,0.024390244,0
2,VOC,2015Q2,1,1,1,59,0.016949153,0.016949153
2,VOC,2015Q4,1,0,0,74,0.013513514,0
2,VOC,2017Q2,2,-0.5,-1,98,0.020408163,-0.020408163
2,VOC,2017Q4,1,0,0,125,0.008,0
2,VOC,2018Q3,1,0,0,126,0.007936508,0
2,VOC,2019Q1,1,0,0,140,0.007142857,0
2,VOC,2020Q1,1,-2,-2,213,0.004694836,-0.009389671
2,VOC,2020Q2,1,0,0,190,0.005263158,0
2,VOC,2020Q3,4,0,0,144,0.027777778,0
2,VOC,2021Q1,2,-0.5,-1,215,0.009302326,-0.009302326
2,VOC,2021Q2,1,0,0,193,0.005181347,0
2,VOC,2021Q3,2,0,0,216,0.009259259,0
2,VOC,2021Q4,1,0,0,164,0.006097561,0
2,VOC,2022Q2,1,-1,-1,131,0.007633588,-0.007633588
2,VOC,2022Q4,3,0,0,153,0.019607843,0
2,VOC,2023Q2,1,0,0,212,0.004716981,0
2,VTS,2020Q1,1,0,0,213,0.004694836,0
2,WLL,1999Q4,1,0,0,6,0.166666667,0
2,WLL,2000Q4,3,0,0,9,0.333333333,0
2,WLL,2001Q1,3,0,0,22,0.136363636,0
2,WLL,2001Q2,5,0,0,11,0.454545455,0
2,WLL,2001Q3,1,0,0,10,0.1,0
2,WLL,2003Q4,1,1,1,11,0.090909091,0.090909091
2,WLL,2014Q1,1,-1,-1,29,0.034482759,-0.034482759
2,WLL,2014Q4,1,1,1,81,0.012345679,0.012345679
2,WLL,2015Q3,1,-2,-2,95,0.010526316,-0.021052632
2,WLL,2016Q3,1,0,0,88,0.011363636,0
2,WLL,2019Q3,1,1,1,157,0.006369427,0.006369427
2,WLL,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
2,WLL,2020Q3,3,-1.666666667,-5,144,0.020833333,-0.104166667
2,WLL,2021Q1,1,0,0,215,0.004651163,0
2,WLL,2022Q1,1,2,2,150,0.006666667,0.013333333
2,XOG,2016Q4,2,0,0,73,0.02739726,0
2,XOG,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
2,XOG,2021Q2,3,0,0,193,0.015544041,0
3,ACDC,1999Q1,1,0,0,18,0.055555556,0
3,ACDC,2022Q2,2,0.5,1,131,0.015267176,0.015267176
3,AESI,2020Q2,1,0,0,190,0.005263158,0
3,AESI,2021Q3,1,0,0,216,0.00462963,0
3,AESI,2022Q1,2,0.5,1,150,0.013333333,0.013333333
3,AESI,2023Q1,1,1,1,151,0.006622517,0.006622517
3,APA,1998Q4,2,-1,-2,8,0.25,-0.5
3,APA,1999Q1,2,0,0,18,0.111111111,0
3,APA,1999Q2,1,0,0,6,0.166666667,0
3,APA,1999Q3,1,0,0,14,0.071428571,0
3,APA,2000Q2,1,0,0,10,0.1,0
3,APA,2002Q1,1,0,0,32,0.03125,0
3,APA,2002Q4,1,0,0,9,0.111111111,0
3,APA,2003Q2,2,0.5,1,10,0.2,0.2
3,APA,2003Q4,1,1,1,11,0.090909091,0.090909091
3,APA,2004Q3,1,0,0,14,0.071428571,0
3,APA,2005Q2,1,0,0,18,0.055555556,0
3,APA,2006Q3,1,0,0,18,0.055555556,0
3,APA,2007Q1,1,0,0,9,0.111111111,0
3,APA,2007Q2,4,0,0,23,0.173913043,0
3,APA,2009Q1,1,-2,-2,19,0.052631579,-0.105263158
3,APA,2009Q3,2,-0.5,-1,27,0.074074074,-0.074074074
3,APA,2009Q4,1,0,0,32,0.03125,0
3,APA,2010Q1,1,0,0,25,0.04,0
3,APA,2010Q2,1,0,0,55,0.018181818,0
3,APA,2010Q3,3,-0.333333333,-1,92,0.032608696,-0.032608696
3,APA,2010Q4,1,0,0,41,0.024390244,0
3,APA,2011Q2,1,1,1,35,0.028571429,0.028571429
3,APA,2011Q4,2,0,0,38,0.052631579,0
3,APA,2012Q1,1,0,0,48,0.020833333,0
3,APA,2012Q2,4,0,0,35,0.114285714,0
3,APA,2012Q3,2,0,0,54,0.037037037,0
3,APA,2012Q4,1,-1,-1,45,0.022222222,-0.022222222
3,APA,2013Q1,1,0,0,68,0.014705882,0
3,APA,2013Q3,1,0,0,55,0.018181818,0
3,APA,2013Q4,1,0,0,41,0.024390244,0
3,APA,2014Q2,1,0,0,38,0.026315789,0
3,APA,2014Q3,3,0,0,39,0.076923077,0
3,APA,2014Q4,1,0,0,81,0.012345679,0
3,APA,2015Q1,2,0,0,73,0.02739726,0
3,APA,2015Q2,1,-1,-1,59,0.016949153,-0.016949153
3,APA,2015Q3,3,0,0,95,0.031578947,0
3,APA,2015Q4,1,0,0,74,0.013513514,0
3,APA,2016Q2,2,0,0,90,0.022222222,0
3,APA,2016Q3,1,0,0,88,0.011363636,0
3,APA,2016Q4,2,-0.5,-1,73,0.02739726,-0.02739726
3,APA,2017Q1,3,0,0,73,0.04109589,0
3,APA,2017Q2,1,0,0,98,0.010204082,0
3,APA,2017Q3,2,0,0,112,0.017857143,0
3,APA,2017Q4,2,0,0,125,0.016,0
3,APA,2018Q1,1,0,0,94,0.010638298,0
3,APA,2018Q2,5,-0.2,-1,130,0.038461538,-0.038461538
3,APA,2018Q4,6,-0.333333333,-2,143,0.041958042,-0.083916084
3,APA,2019Q1,2,0,0,140,0.014285714,0
3,APA,2019Q2,3,0,0,154,0.019480519,0
3,APA,2019Q3,2,0.5,1,157,0.012738854,0.012738854
3,APA,2019Q4,2,0,0,172,0.011627907,0
3,APA,2020Q1,5,-0.2,-1,213,0.023474178,-0.023474178
3,APA,2020Q2,7,0,0,190,0.036842105,0
3,APA,2020Q3,3,0,0,144,0.020833333,0
3,APA,2020Q4,9,0,0,180,0.05,0
3,APA,2021Q1,7,0.142857143,1,215,0.03255814,0.03255814
3,APA,2021Q2,3,0,0,193,0.015544041,0
3,APA,2021Q3,12,-0.083333333,-1,216,0.055555556,-0.055555556
3,APA,2021Q4,8,0.25,2,164,0.048780488,0.097560976
3,APA,2022Q1,4,0,0,150,0.026666667,0
3,APA,2022Q2,7,0,0,131,0.053435115,0
3,APA,2022Q3,7,0,0,103,0.067961165,0
3,APA,2022Q4,8,-0.125,-1,153,0.052287582,-0.052287582
3,APA,2023Q1,8,0.25,2,151,0.052980132,0.105960265
3,APA,2023Q2,11,0,0,212,0.051886792,0
3,APA,2023Q3,7,0.142857143,1,137,0.051094891,0.051094891
