date,source,supply_side,demand_side,financial_risk,geopolitical_risk,esg_regulation,natural_factor
2006-08-11,The_Wall_Street_Journal,0,0,0,0,0,1
2018-02-22,The_Wall_Street_Journal,1,0,0,0,0,1
2015-02-25,Thomson_Reuters,0,0,1,0,0,1
2011-08-12,The_Wall_Street_Journal,0,0,0,0,0,1
2015-03-02,Thomson_Reuters,0,0,0,0,0,1
2017-08-28,The_Wall_Street_Journal,0,0,0,0,0,1
2009-09-25,Thomson_Reuters,0,0,1,0,0,1
2001-07-03,The_Wall_Street_Journal,0,0,1,0,0,1
2015-04-21,The_Wall_Street_Journal,0,0,0,0,0,1
2011-01-28,The_Wall_Street_Journal,0,0,0,0,0,1
2010-09-13,Thomson_Reuters,0,0,1,0,0,1
2019-07-03,Financial_Times,0,0,0,0,0,1
2012-04-12,The_Wall_Street_Journal,0,0,0,1,0,1
2015-10-31,The_Wall_Street_Journal,0,0,0,0,0,1
2013-01-07,Thomson_Reuters,1,0,0,1,0,1
2017-11-21,The_Wall_Street_Journal,0,0,0,0,0,1
2019-10-03,The_Wall_Street_Journal,0,0,0,0,0,1
2002-02-22,The_Wall_Street_Journal,0,0,0,0,0,1
2014-10-08,Thomson_Reuters,0,0,0,0,0,1
2013-02-22,Thomson_Reuters,0,0,0,0,0,1
2013-02-24,The_Wall_Street_Journal,0,0,0,0,0,2
2004-11-21,The_Wall_Street_Journal,0,0,0,0,0,1
2016-08-20,The_Wall_Street_Journal,0,0,2,0,0,2
2011-08-25,The_Wall_Street_Journal,0,0,0,0,0,1
2011-08-19,Thomson_Reuters,0,0,0,0,0,1
2013-01-31,Thomson_Reuters,1,0,0,2,0,1
2019-12-01,The_Wall_Street_Journal,0,0,1,0,0,1
2009-03-18,The_Wall_Street_Journal,0,0,0,0,0,1
2009-11-06,Thomson_Reuters,0,0,0,0,0,1
2009-11-24,Thomson_Reuters,0,0,1,0,0,1
2001-12-17,The_Wall_Street_Journal,0,0,1,0,0,1
2011-09-23,The_Wall_Street_Journal,0,0,0,0,0,1
2015-04-06,The_Wall_Street_Journal,0,1,0,1,0,1
2011-10-04,Thomson_Reuters,0,0,0,0,0,1
2019-05-28,Thomson_Reuters,0,0,0,2,0,1
2015-10-01,The_Wall_Street_Journal,0,0,0,0,0,1
2017-06-05,Financial_Times,0,0,0,0,0,1
2010-09-02,Thomson_Reuters,0,0,0,0,0,1
2019-10-27,The_Wall_Street_Journal,0,0,0,0,0,1
2013-01-30,The_Wall_Street_Journal,0,0,0,0,0,1
2023-06-23,Financial_Times,1,0,0,0,0,1
2023-11-15,Financial_Times,0,0,1,0,0,2
2023-11-22,Bangkok_Post,1,0,1,0,0,1
2023-10-06,The_Strait_Times,0,0,0,0,0,1
2023-09-23,Thomson_Reuters,1,0,0,0,0,1
2023-08-29,Thomson_Reuters,0,0,2,0,0,2
2023-11-15,Financial_Times,0,0,0,0,0,2
2023-09-05,Nikkei_Asia,1,2,1,1,0,1
2023-07-28,Financial_Times,1,1,2,0,0,2
2023-11-24,Financial_Times,0,0,1,0,0,1
2023-09-14,Thomson_Reuters,0,0,1,0,0,1
2023-10-19,Bangkok_Post,0,0,0,0,1,1
2023-08-04,The_Wall_Street_Journal,1,0,0,0,0,1
2024-01-19,Channel_News_Asia,0,0,0,1,0,1
2023-11-24,The_Wall_Street_Journal,0,0,0,0,0,1
2023-11-16,The_Business_Times,0,0,0,0,0,1
2023-11-14,The_Wall_Street_Journal,0,0,1,0,0,1
2023-10-10,Thomson_Reuters,0,0,0,0,0,1
2023-10-02,The_Business_Times,0,0,0,0,0,1
2023-11-28,The_Business_Times,1,0,1,0,2,1
2023-08-31,The_Business_Times,1,0,0,0,0,1
2023-08-30,Channel_News_Asia,1,0,0,0,0,1
2024-01-11,Nikkei_Asia,0,1,0,0,0,2
2023-11-01,New_Strait_Times,0,0,0,0,0,1
2023-08-30,The_Business_Times,0,0,1,0,0,1
2023-09-14,Thomson_Reuters,0,0,0,0,0,1
2023-09-18,Financial_Times,0,0,0,0,0,1
2023-10-10,Thomson_Reuters,0,0,1,0,0,1
2024-01-10,Financial_Times,0,0,2,0,0,1
2023-11-01,Nikkei_Asia,1,0,0,0,0,1
2023-07-18,Nikkei_Asia,1,0,0,0,0,1
2023-08-17,Nikkei_Asia,0,1,0,0,0,1
2023-11-17,Financial_Times,0,1,1,0,0,1
2023-08-30,The_Business_Times,0,0,1,0,0,1
2023-07-27,Financial_Times,1,0,0,0,0,1
2023-08-04,The_Strait_Times,1,0,0,0,0,1
2023-12-15,Channel_News_Asia,0,0,0,0,0,1
2023-07-20,Financial_Times,2,1,1,0,1,1
2023-09-14,Thomson_Reuters,0,0,0,0,0,1
2022-10-12,The_Strait_Times,1,1,0,1,0,1
2023-10-10,The_Business_Times,0,0,0,0,0,1
2023-10-28,Financial_Times,0,1,1,0,0,1
2023-10-27,Nikkei_Asia,1,0,0,0,0,1
2023-08-04,The_Business_Times,1,0,0,0,0,1
2023-09-01,Financial_Times,1,0,1,0,0,1
2023-11-21,Thomson_Reuters,0,0,0,0,0,1
2023-10-11,Channel_News_Asia,0,0,1,0,0,1
2023-12-04,Financial_Times,0,0,0,0,0,1
2023-11-01,Channel_News_Asia,0,0,0,0,0,1
2023-08-21,The_Wall_Street_Journal,0,0,0,0,0,1
2023-11-17,Taipei_Times,0,0,0,0,0,1
2023-11-22,South_China_Morning_Post,1,0,0,0,0,1
2023-09-22,The_Business_Times,0,0,0,0,0,1
2023-11-22,Channel_News_Asia,0,0,0,0,0,1
2023-08-11,Channel_News_Asia,0,0,0,0,0,1
2024-01-25,Bangkok_Post,0,0,0,0,0,1
2023-07-27,Financial_Times,0,1,1,0,0,2
2023-11-8,Bangkok_Post,0,0,0,0,0,1
2023-11-27,Channel_News_Asia,1,1,0,1,0,1
2023-08-30,The_Wall_Street_Journal,0,0,1,0,0,1
2023-12-20,Nikkei_Asia,0,0,0,0,0,2
2023-10-13,Channel_News_Asia,0,0,0,0,0,1
2023-08-11,Thomson_Reuters,0,0,0,0,0,1
2023-11-22,Nikkei_Asia,1,0,0,0,0,1
2023-10-19,Thomson_Reuters,0,0,0,0,0,1
2023-09-01,The_Business_Times,0,0,0,0,0,1
2023-10-11,Financial_Times,1,2,0,1,0,1
2023-08-10,The_Strait_Times,1,0,1,0,0,1
2023-06-27,Bangkok_Post,0,0,0,0,0,2
2023-10-11,The_Business_Times,0,0,1,0,0,1
2023-10-12,Thomson_Reuters,0,0,0,0,0,1
2023-08-29,Thomson_Reuters,1,0,0,0,0,1
2023-08-03,Financial_Times,0,0,0,0,0,1
2023-07-20,Nikkei_Asia,1,1,0,0,0,2
2024-02-22,Financial_Times,0,0,0,0,0,2
2024-05-31,Financial_Times,0,0,1,0,0,1
2024-05-02,Financial_Times,1,1,0,0,0,1
2024-05-30,Financial_Times,0,0,0,0,0,1
2024-05-21,Financial_Times,0,0,0,0,0,2
2024-05-23,Financial_Times,0,0,0,0,0,1
2024-03-17,Financial_Times,0,0,0,0,0,1
2024-06-04,Financial_Times,0,0,4,0,0,2
2024-02-28,Financial_Times,0,1,1,0,0,1
2024-02-07,Financial_Times,1,0,0,0,1,1
2024-03-18,Financial_Times,0,0,0,0,0,1
2024-02-12,Financial_Times,1,0,0,1,0,1
2024-02-07,Financial_Times,0,0,0,0,0,2
2024-05-29,Financial_Times,1,0,2,1,0,3
2024-02-08,Financial_Times,1,1,0,1,0,1
2024-06-3,Bangkok_Post,0,0,0,0,0,2
2024-08-07,The_Wall_Street_Journal,0,0,0,0,0,2
2024-08-27,Thomson_Reuters,1,0,0,0,0,1
2024-08-20,The_Strait_Times,0,0,0,0,0,1
2024-08-23,Thomson_Reuters,0,0,0,0,0,1
2024-06-04,Channel_News_Asia,0,0,0,0,0,1
2024-07-10,The_Business_Times,0,0,0,0,0,1
2024-07-10,Viet_Nam_News,0,0,0,0,0,1
2024-05-30,Channel_News_Asia,0,0,0,0,0,2
2024-07-16,Financial_Times,0,1,0,2,0,1
2024-05-20,The_Wall_Street_Journal,0,0,0,0,0,1
2024-08-29,Channel_News_Asia,0,0,0,0,0,1
2024-02-26,Nikkei_Asia,0,0,0,0,0,1
2024-01-09,The_Wall_Street_Journal,0,0,0,0,0,1
2024-08-20,Financial_Times,0,0,0,0,0,1
2022-10-3,The_Business_Times,0,0,0,0,0,1
2024-06-26,The_Wall_Street_Journal,0,0,0,0,0,1
2024-07-20,The_Wall_Street_Journal,1,1,0,0,0,1
2023-08-7,The_Business_Times,2,1,0,1,0,1
2024-08-24,The_Wall_Street_Journal,0,0,0,1,0,2
2022-05-6,The_Business_Times,0,0,0,0,0,1
2024-03-21,The_Wall_Street_Journal,0,2,0,0,0,2
2024-03-01,The_Business_Times,0,0,1,0,0,1
2022-06-1,The_Business_Times,1,0,1,0,0,1
2024-07-25,Financial_Times,0,1,0,0,0,1
2024-09-04,Channel_News_Asia,1,0,0,0,0,1
2024-08-20,The_Strait_Times,0,0,0,0,0,1
2024-03-19,Channel_News_Asia,0,0,0,0,0,1
2024-08-23,Financial_Times,0,0,0,0,0,1
2024-08-21,Financial_Times,0,0,0,0,0,1
2024-08-02,Financial_Times,0,0,0,0,1,2
2024-08-15,The_Business_Times,0,0,0,0,0,1
2024-04-16,The_Business_Times,0,0,0,0,0,1
2024-03-06,The_Wall_Street_Journal,1,1,0,0,0,1
2024-08-29,The_Business_Times,0,0,0,0,0,1
2024-04-11,Channel_News_Asia,0,0,0,0,0,1
2024-05-31,The_Asahi_Shimbun,0,0,0,0,0,1
2022-11-3,The_Business_Times,0,0,1,0,0,1
2024-02-12,Thomson_Reuters,0,0,0,0,0,1
2022-10-3,The_Business_Times,0,0,0,0,0,1
2024-02-19,The_Jakarta_Post,0,0,1,0,1,1
2024-06-19,The_Wall_Street_Journal,0,0,0,0,0,1
2024-01-11,The_Wall_Street_Journal,0,0,0,0,0,2
2024-06-04,Channel_News_Asia,0,0,0,0,0,2
2024-08-20,The_Wall_Street_Journal,0,0,0,0,0,1
2024-05-30,The_Wall_Street_Journal,1,1,0,0,0,2
2024-05-15,The_Wall_Street_Journal,0,0,0,0,0,1
2024-01-08,The_Wall_Street_Journal,0,0,0,0,0,1
2024-08-21,The_Wall_Street_Journal,0,0,0,1,0,1
2024-06-19,The_Business_Times,0,0,0,0,0,2
2024-02-26,The_Asahi_Shimbun,0,0,0,0,0,1
2024-06-06,Financial_Times,0,0,0,0,0,1
2022-01-29,The_Business_Times,0,0,0,0,0,1
2024-07-11,Financial_Times,0,0,0,1,0,1
2024-03-14,Nikkei_Asia,0,0,1,0,0,1
2018-09-3,The_Business_Times,0,0,0,0,1,2
2024-02-06,Nikkei_Asia,0,0,0,0,0,1
2024-02-28,The_Business_Times,0,0,0,0,0,1
2024-04-11,JoongAng_Daily,0,0,0,0,0,1
2024-06-07,Thomson_Reuters,0,0,0,0,0,1
2024-08-20,Financial_Times,0,0,0,1,0,1
2022-10-8,The_Business_Times,0,0,0,0,0,1
2024-06-09,The_Wall_Street_Journal,0,0,1,0,0,1
2024-04-12,The_Business_Times,0,0,0,0,0,1
2023-12-04,Thomson_Reuters,1,0,2,1,0,1
2024-08-08,Financial_Times,1,1,0,0,0,1
2024-09-13,Financial_Times,0,0,0,0,0,1
2024-05-30,The_Business_Times,0,0,0,0,0,1
2024-04-17,Channel_News_Asia,0,0,0,0,0,1
2023-06-2,The_Business_Times,1,0,0,0,0,1
2024-08-28,Financial_Times,0,0,0,0,0,1
2024-02-07,Nikkei_Asia,1,0,0,1,0,1
2022-05-6,The_Business_Times,1,0,0,0,0,2
2024-06-21,Channel_News_Asia,0,1,0,0,0,1
2024-02-22,Channel_News_Asia,0,0,0,0,0,1
2023-09-18,The_Business_Times,0,0,1,0,0,1
2024-02-22,Nikkei_Asia,0,0,0,0,0,2
2024-01-31,The_Jakarta_Post,0,0,0,0,0,1
2024-09-08,The_Wall_Street_Journal,0,0,0,0,0,2
2024-03-8,Bangkok_Post,0,0,0,0,0,1
2024-08-02,The_Wall_Street_Journal,0,0,0,0,0,1
2024-08-13,Channel_News_Asia,0,0,0,0,0,1
2022-01-29,The_Business_Times,0,0,0,0,0,1
2024-08-22,The_Strait_Times,0,0,0,0,0,1
2024-06-07,Financial_Times,0,0,0,0,0,1
2024-08-25,Financial_Times,0,0,1,0,0,2
2024-03-02,Thomson_Reuters,0,0,0,0,0,1
2024-02-14,The_Wall_Street_Journal,0,0,1,0,0,1
2024-05-21,The_Business_Times,0,0,0,0,0,2
2024-01-31,Nikkei_Asia,1,0,0,0,1,2
2024-09-02,Channel_News_Asia,0,0,0,0,0,1
2024-02-22,Taipei_Times,0,1,0,0,0,1
2024-02-29,The_Business_Times,0,0,2,0,0,1
2024-12-23,Channel_News_Asia,0,0,0,0,0,1
2024-10-18,Financial_Times,5,2,0,0,0,7
2024-08-19,The_Strait_Times,0,0,0,0,0,2
2024-10-17,Financial_Times,1,0,1,0,2,1
2024-11-26,The_Wall_Street_Journal,0,0,0,0,0,1
2024-09-29,The_Strait_Times,0,0,0,0,0,1
2024-08-21,The_Strait_Times,0,0,0,0,0,1
2024-08-21,The_Strait_Times,0,0,0,0,0,1
2024-11-28,Financial_Times,1,0,0,1,0,1
2024-10-15,Channel_News_Asia,0,0,0,0,0,1
2024-10-24,The_Wall_Street_Journal,0,0,0,0,0,1
2024-08-20,The_Strait_Times,0,0,0,0,0,1
2024-11-26,Financial_Times,0,1,0,0,0,2
2024-08-21,The_Strait_Times,0,0,0,0,0,1
2024-12-21,API_NEWS_en,0,0,0,0,0,1
2024-11-27,API_NEWS_en,0,1,1,2,0,1
2024-12-10,API_NEWS_en,1,0,1,0,0,1
2024-11-28,API_NEWS_en,0,1,1,0,0,1
2024-12-22,API_NEWS_en,0,0,0,0,0,1
2024-12-10,API_NEWS_en,0,0,0,0,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-12-10,API_NEWS_en,1,0,2,0,0,2
2024-11-28,API_NEWS_en,0,1,1,0,0,1
2024-11-28,API_NEWS_en,0,1,1,0,0,1
2024-12-10,API_NEWS_en,0,0,0,0,0,1
2024-11-28,API_NEWS_en,0,0,0,0,0,1
2024-12-28,Financial_Times,0,0,1,0,0,1
2016-11-11,Financial_Times,0,0,0,0,0,1
2011-02-26,The_Wall_Street_Journal,3,0,0,0,0,1
2011-03-18,The_Wall_Street_Journal,2,0,0,0,0,1
2017-05-17,Financial_Times,0,0,0,0,0,1
2011-02-25,The_Wall_Street_Journal,1,0,0,0,0,1
2011-03-22,The_Wall_Street_Journal,2,0,0,0,0,1
2024-11-28,API_NEWS_en,1,0,0,0,0,1
2023-03-22,Thomson_Reuters,0,0,0,0,0,1
2023-05-12,Thomson_Reuters,0,0,0,0,0,1
2022-10-03,The_Wall_Street_Journal,1,0,0,0,0,1
2020-08-13,Financial_Times,1,0,1,0,1,1
2021-09-03,Thomson_Reuters,1,0,0,0,1,1
2015-01-12,Financial_Times,0,0,1,1,0,1
2003-10-05,The_Wall_Street_Journal,0,0,0,0,0,1
2019-07-18,Thomson_Reuters,0,0,1,1,2,1
2009-08-20,The_Wall_Street_Journal,0,0,0,0,0,2
2018-03-28,Thomson_Reuters,0,0,0,0,0,1
2019-07-31,The_Jakarta_Post,0,0,0,0,0,1
2019-07-17,Thomson_Reuters,0,0,0,0,0,1
2011-02-10,The_Wall_Street_Journal,0,0,0,0,0,1
2019-02-01,Thomson_Reuters,0,0,0,0,0,1
2019-07-30,Thomson_Reuters,0,0,0,0,0,1
2011-02-08,The_Wall_Street_Journal,0,0,0,0,0,1
2009-10-20,The_Wall_Street_Journal,0,0,0,0,0,1
2001-05-02,The_Wall_Street_Journal,0,0,0,0,0,1
2023-06-22,Thomson_Reuters,0,0,0,0,0,2
2023-06-23,Thomson_Reuters,0,0,0,0,0,2
2024-07-30,The_Business_Times,0,0,0,0,0,1
2024-12-10,API_NEWS_en,0,0,0,0,0,1
2016-10-03,Thomson_Reuters,0,0,0,0,0,1
2016-10-12,Thomson_Reuters,1,0,1,0,0,1
2017-05-31,Thomson_Reuters,0,0,0,0,0,1
2017-05-31,Thomson_Reuters,1,0,0,0,0,1
2016-04-01,Thomson_Reuters,0,0,0,0,0,1
2016-04-15,Thomson_Reuters,0,0,0,0,0,1
2018-12-23,Thomson_Reuters,3,0,3,0,0,1
2016-12-12,Thomson_Reuters,0,0,0,0,0,1
2018-12-21,Thomson_Reuters,3,0,3,0,0,1
2016-04-15,Thomson_Reuters,1,0,1,0,0,1
2014-12-10,Thomson_Reuters,2,0,0,0,0,1
2016-05-26,Thomson_Reuters,0,0,1,0,0,1
2018-02-26,Thomson_Reuters,0,0,0,0,0,1
2017-09-06,Thomson_Reuters,0,0,0,0,0,1
2017-12-19,Thomson_Reuters,0,0,1,0,0,1
2022-10-14,The_Jakarta_Post,0,0,0,0,1,2
2020-07-14,Thomson_Reuters,1,0,0,0,1,1
2019-07-31,The_Jakarta_Post,0,0,1,0,1,1
2024-04-24,Channel_News_Asia,0,0,0,0,0,2
2020-12-27,The_Wall_Street_Journal,2,0,1,0,0,1
2014-06-10,Thomson_Reuters,2,0,0,0,0,1
2024-07-18,The_Business_Times,0,0,0,0,0,1
2023-06-06,The_Business_Times,0,0,0,1,0,1
2022-03-07,Thomson_Reuters,0,0,1,0,0,1
2023-05-16,Channel_News_Asia,0,0,0,0,0,1
2022-04-20,The_Wall_Street_Journal,0,0,0,0,0,1
2020-12-29,Thomson_Reuters,0,0,3,0,0,1
2020-06-10,Thomson_Reuters,0,0,1,0,0,2
2020-01-13,The_Wall_Street_Journal,0,0,1,0,0,1
2021-03-05,Thomson_Reuters,0,0,1,0,0,1
2021-02-01,The_Business_Times,0,0,1,0,0,1
2021-03-05,Thomson_Reuters,0,0,1,0,0,1
2020-12-28,Thomson_Reuters,0,0,3,0,0,1
2020-01-16,The_Wall_Street_Journal,0,0,0,0,0,1
2020-01-08,Thomson_Reuters,0,0,1,1,0,1
2020-11-21,The_Business_Times,0,0,1,0,0,2
2020-01-10,Thomson_Reuters,0,0,0,0,0,1
2020-01-15,The_Wall_Street_Journal,0,0,0,0,0,1
2020-02-17,The_Wall_Street_Journal,1,1,0,0,0,1
2020-12-28,Channel_News_Asia,0,0,3,0,0,1
2020-04-20,The_Wall_Street_Journal,0,1,0,0,0,1
2021-01-20,Thomson_Reuters,0,2,0,0,0,1
2020-04-16,Financial_Times,0,0,0,0,0,1
2016-04-29,Financial_Times,0,0,1,0,0,1
2017-11-29,Financial_Times,0,0,0,0,0,1
2018-09-11,The_Wall_Street_Journal,0,0,0,0,0,1
2018-12-31,The_Wall_Street_Journal,2,0,2,0,0,1
2017-12-01,The_Wall_Street_Journal,0,0,0,0,0,1
2018-04-10,Thomson_Reuters,0,1,0,1,0,1
2018-10-30,Thomson_Reuters,0,1,2,0,0,1
2019-03-29,Thomson_Reuters,0,0,0,0,0,1
2017-11-09,Thomson_Reuters,0,1,0,0,0,2
2017-06-07,The_Wall_Street_Journal,0,0,0,0,0,1
2018-04-25,The_Wall_Street_Journal,0,0,0,0,0,1
2018-08-02,Thomson_Reuters,0,0,0,0,0,1
2018-11-29,The_Wall_Street_Journal,0,0,0,0,0,1
2018-03-29,Thomson_Reuters,0,0,1,0,0,1
2018-04-09,Thomson_Reuters,0,0,0,0,0,1
2019-09-30,Thomson_Reuters,0,0,1,1,0,1
2018-01-23,Thomson_Reuters,0,0,0,0,0,1
2018-12-24,The_Wall_Street_Journal,0,0,1,0,0,1
2018-11-09,The_Wall_Street_Journal,0,1,0,0,0,1
2018-04-17,The_Wall_Street_Journal,0,0,0,0,0,1
2018-09-12,Thomson_Reuters,0,0,0,0,0,1
2019-03-15,Thomson_Reuters,0,0,1,1,0,1
2018-06-22,Thomson_Reuters,0,0,0,0,0,2
2016-02-09,Thomson_Reuters,0,0,1,0,0,1
2018-12-26,Thomson_Reuters,0,0,1,0,0,1
2019-05-07,The_Wall_Street_Journal,0,0,0,0,0,1
2018-03-22,The_Wall_Street_Journal,0,1,3,0,0,1
2018-04-23,Financial_Times,0,0,2,0,0,1
2018-09-24,Thomson_Reuters,0,0,0,0,0,1
2018-11-30,Thomson_Reuters,0,0,0,0,0,1
2018-10-15,Thomson_Reuters,0,0,1,0,0,1
2018-08-17,Thomson_Reuters,0,0,0,1,0,1
2018-03-28,Thomson_Reuters,0,1,0,0,0,1
2016-01-13,Thomson_Reuters,0,0,0,0,0,1
2017-11-16,Thomson_Reuters,0,0,1,0,0,1
2018-04-09,Thomson_Reuters,0,0,0,0,0,1
2018-02-08,Thomson_Reuters,0,0,0,0,0,1
2019-07-17,Thomson_Reuters,0,1,1,0,0,1
2017-04-18,Thomson_Reuters,0,1,0,0,0,1
2017-07-24,Thomson_Reuters,1,0,1,0,0,1
2014-04-20,The_Wall_Street_Journal,1,0,1,0,0,1
2018-08-29,Thomson_Reuters,0,1,0,0,0,1
2018-10-17,Thomson_Reuters,0,0,2,0,0,1
2018-11-20,Thomson_Reuters,0,0,1,1,0,1
2018-08-29,Thomson_Reuters,0,1,0,0,0,1
2018-08-18,Thomson_Reuters,0,0,0,1,0,1
2017-01-12,The_Wall_Street_Journal,0,1,0,0,0,1
2019-07-17,Thomson_Reuters,0,1,1,0,0,1
2016-02-08,The_Wall_Street_Journal,0,1,0,0,0,1
2019-04-22,The_Wall_Street_Journal,0,1,1,0,0,1
2018-04-06,Thomson_Reuters,0,0,1,0,0,1
2017-04-26,Financial_Times,0,0,2,0,0,1
2018-09-20,Thomson_Reuters,0,0,0,0,0,2
2018-04-10,Thomson_Reuters,0,1,0,1,0,1
2018-10-25,Thomson_Reuters,0,0,0,0,0,1
2018-07-24,Thomson_Reuters,0,0,0,1,0,1
2019-03-14,Thomson_Reuters,0,0,1,1,0,1
2018-10-02,Thomson_Reuters,0,0,2,0,0,2
2016-11-17,The_Wall_Street_Journal,1,0,0,0,0,1
2016-01-21,The_Wall_Street_Journal,0,0,0,0,0,1
2018-05-15,Thomson_Reuters,0,0,0,0,0,1
2017-12-28,Thomson_Reuters,0,1,2,0,0,1
2018-09-27,The_Wall_Street_Journal,0,0,0,0,0,1
2018-07-16,Thomson_Reuters,0,0,0,1,0,1
2018-11-19,Thomson_Reuters,0,0,1,0,0,1
2018-03-19,The_Wall_Street_Journal,0,0,1,1,0,1
2018-06-25,Thomson_Reuters,0,1,1,1,0,1
2018-04-10,Thomson_Reuters,0,1,0,1,0,1
2017-07-24,Thomson_Reuters,1,0,1,0,0,1
2019-07-22,Thomson_Reuters,0,0,1,1,0,1
2017-11-20,Thomson_Reuters,0,0,0,0,0,1
2019-01-08,Financial_Times,0,0,0,0,0,1
2019-07-18,Thomson_Reuters,0,0,1,0,0,1
2018-06-25,Thomson_Reuters,1,0,0,0,0,1
2018-07-14,Financial_Times,0,0,0,0,0,1
2018-03-09,Thomson_Reuters,0,0,1,0,0,1
2018-11-19,The_Wall_Street_Journal,1,0,1,0,0,1
2018-12-10,Thomson_Reuters,0,0,0,0,0,1
2018-08-09,The_Wall_Street_Journal,0,0,0,0,0,1
2017-09-12,Thomson_Reuters,0,0,1,0,0,1
2018-04-03,Thomson_Reuters,0,0,1,0,0,1
2019-04-16,Thomson_Reuters,0,0,0,0,0,1
2018-12-14,Thomson_Reuters,0,1,1,1,0,1
2019-09-30,Thomson_Reuters,0,0,1,1,0,1
2018-07-31,The_Wall_Street_Journal,0,0,0,0,0,1
2018-05-15,Thomson_Reuters,0,0,0,0,0,1
2018-04-17,The_Wall_Street_Journal,0,1,0,1,0,2
2018-05-09,Thomson_Reuters,0,0,0,0,0,1
2018-10-08,Thomson_Reuters,0,0,0,1,0,1
2018-04-02,Thomson_Reuters,0,1,1,1,0,1
2017-11-15,Thomson_Reuters,0,0,1,0,0,1
2018-04-16,Thomson_Reuters,0,0,1,0,0,1
2018-07-27,Channel_News_Asia,0,0,0,0,0,1
2017-12-14,Financial_Times,0,0,0,1,0,1
2018-06-21,The_Wall_Street_Journal,0,0,0,0,0,1
2018-10-08,Thomson_Reuters,0,0,0,1,0,1
2018-06-04,The_Wall_Street_Journal,0,0,1,0,0,1
2017-04-18,Thomson_Reuters,0,0,0,0,0,1
2018-09-19,Thomson_Reuters,0,0,0,0,0,2
2019-10-11,The_Wall_Street_Journal,0,0,0,0,0,1
2017-11-15,Thomson_Reuters,0,0,0,0,0,1
2018-10-16,Thomson_Reuters,0,0,2,0,0,1
2018-08-22,Thomson_Reuters,0,0,0,0,0,2
2018-10-16,Thomson_Reuters,0,0,1,0,0,1
2018-10-19,Thomson_Reuters,0,0,1,0,0,1
2018-04-03,Thomson_Reuters,0,0,0,0,0,1
2018-01-08,The_Wall_Street_Journal,0,0,2,0,0,1
2016-02-16,Thomson_Reuters,0,0,0,0,0,1
2018-09-24,Thomson_Reuters,0,0,0,0,0,2
2018-10-31,The_Wall_Street_Journal,1,1,1,0,0,1
2018-07-26,Thomson_Reuters,0,0,0,0,0,1
2018-04-25,The_Wall_Street_Journal,0,0,0,0,0,1
2018-10-04,Thomson_Reuters,1,0,1,0,0,1
2017-10-13,The_Wall_Street_Journal,0,0,0,0,0,1
2018-10-03,Channel_News_Asia,0,0,0,0,0,1
2019-07-09,Thomson_Reuters,0,0,0,1,0,1
2018-06-26,Thomson_Reuters,0,1,0,0,0,1
2018-07-25,Thomson_Reuters,0,0,0,0,0,1
2017-12-28,Thomson_Reuters,0,1,1,0,0,1
2018-10-26,The_Wall_Street_Journal,0,0,0,0,0,1
2018-07-26,Thomson_Reuters,0,0,0,0,0,1
2018-04-09,Thomson_Reuters,0,1,0,0,0,1
2018-10-21,Thomson_Reuters,0,0,1,0,0,1
2016-09-08,The_Wall_Street_Journal,0,0,0,0,0,1
2018-08-29,Thomson_Reuters,0,1,0,0,0,1
2017-07-24,Thomson_Reuters,1,0,1,0,0,1
2018-04-04,Thomson_Reuters,0,0,0,1,0,1
2016-10-31,The_Wall_Street_Journal,0,0,2,0,0,2
2018-10-02,Thomson_Reuters,0,0,0,0,0,1
2019-07-09,Thomson_Reuters,0,0,0,0,0,1
2019-04-10,Thomson_Reuters,0,0,2,0,0,1
2017-09-27,The_Wall_Street_Journal,0,0,0,0,0,2
2018-05-07,Thomson_Reuters,0,0,0,0,0,1
2017-07-09,The_Wall_Street_Journal,0,0,0,0,0,2
2018-08-29,Thomson_Reuters,0,0,0,0,0,1
2018-11-02,The_Wall_Street_Journal,0,0,1,0,0,1
2018-08-17,Thomson_Reuters,0,0,0,0,0,1
2018-03-25,Thomson_Reuters,0,0,0,1,0,1
2017-12-28,Thomson_Reuters,0,1,1,0,0,1
2018-06-25,Thomson_Reuters,0,1,0,0,0,1
2018-10-29,Thomson_Reuters,0,1,2,0,0,1
2018-03-22,Thomson_Reuters,0,1,1,1,0,1
2018-07-24,Thomson_Reuters,0,0,0,0,0,1
2018-01-23,Thomson_Reuters,0,0,0,0,0,1
2019-01-15,Thomson_Reuters,0,1,1,0,0,1
2018-11-14,Thomson_Reuters,0,0,1,0,0,1
2018-10-29,Thomson_Reuters,0,0,0,0,0,1
2018-04-24,The_Wall_Street_Journal,0,0,1,0,0,1
2018-10-24,Thomson_Reuters,0,0,1,0,0,1
2018-07-25,Channel_News_Asia,0,0,0,1,0,1
2018-04-16,The_Wall_Street_Journal,0,0,0,0,0,2
2017-04-18,Thomson_Reuters,0,0,0,0,0,1
2018-10-02,Thomson_Reuters,0,0,0,0,0,1
2018-06-26,Thomson_Reuters,0,0,0,0,0,1
2018-12-14,Thomson_Reuters,0,1,1,1,0,1
2017-11-16,Thomson_Reuters,0,0,0,0,0,1
2018-04-06,Thomson_Reuters,0,0,1,1,0,1
2018-08-07,The_Wall_Street_Journal,0,0,0,0,0,1
2019-07-16,Thomson_Reuters,0,1,1,0,0,1
